Source,Target,Type,Id,Label,Weight,d2,d1
Opinion Polls About 9/11 Conspiracy Theories,9/10: The Final Hours,Directed,4146,,1,,
Opinion Polls About 9/11 Conspiracy Theories,9/11: One Day In America,Directed,4147,,1,,
Conspiracy Encyclopedia,10 Agorot Controversy,Directed,4148,,1,,
Conspiracy Encyclopedia,1321 Lepers' Plot,Directed,4149,,1,,
Conspiracy Encyclopedia,1923 Great Kantō Earthquake,Directed,4150,,1,,
Conspiracy Encyclopedia,1951 Pont-Saint-Esprit Mass Poisoning,Directed,4151,,1,,
Conspiracy Encyclopedia,1967 British Flying Saucer Hoax,Directed,4152,,1,,
Conspiracy Encyclopedia,1986 Mozambican Tupolev Tu-134 Crash,Directed,4153,,1,,
Conspiracy Encyclopedia,2012 Phenomenon,Directed,4154,,1,,
Conspiracy Encyclopedia,2016 Turkish Coup D'État Attempt,Directed,4155,,1,,
Conspiracy Encyclopedia,2021 Maricopa County Presidential Ballot Audit,Directed,4156,,1,,
Conspiracy Encyclopedia,5G Misinformation,Directed,4157,,1,,
Conspiracy Encyclopedia,7 July 2005 London Bombings,Directed,4158,,1,,
Conspiracy Encyclopedia,9/11 Conspiracy Theories,Directed,4159,,1,,
Conspiracy Encyclopedia,Acre Conspiracy,Directed,4160,,1,,
Conspiracy Encyclopedia,Agenda 21,Directed,4161,,1,,
Conspiracy Encyclopedia,Airey Neave,Directed,4162,,1,,
Conspiracy Encyclopedia,Alaska Payment Conspiracy,Directed,4163,,1,,
Conspiracy Encyclopedia,Alejandro Castro (Activist),Directed,4164,,1,,
Conspiracy Encyclopedia,Alien Autopsy (1995 Film),Directed,4165,,1,,
Conspiracy Encyclopedia,Alien Abduction,Directed,4166,,1,,
Conspiracy Encyclopedia,Allegations Of Barack Obama Spying On Donald Trump,Directed,4167,,1,,
Conspiracy Encyclopedia,Allegations Of Cia Assistance To Osama Bin Laden,Directed,4168,,1,,
Conspiracy Encyclopedia,Alpha And Beta Male,Directed,4169,,1,,
Conspiracy Encyclopedia,Alternative Historical Interpretations Of Joan Of Arc,Directed,4170,,1,,
Conspiracy Encyclopedia,Ancient Astronauts,Directed,4171,,1,,
Conspiracy Encyclopedia,Andinia Plan,Directed,4172,,1,,
Conspiracy Encyclopedia,Anti-Christian Sentiment,Directed,4173,,1,,
Conspiracy Encyclopedia,Anti-Lgbtq Rhetoric,Directed,4174,,1,,
Conspiracy Encyclopedia,Anti-Gender Movement,Directed,4175,,1,,
Conspiracy Encyclopedia,Anti-Vaccinationism In Chiropractic,Directed,4176,,1,,
Conspiracy Encyclopedia,Anti-Vaccine Activism,Directed,4177,,1,,
Conspiracy Encyclopedia,Antiscience,Directed,4178,,1,,
Conspiracy Encyclopedia,Antisemitic Trope,Directed,4179,,1,,
Conspiracy Encyclopedia,Area 51,Directed,4180,,1,,
Conspiracy Encyclopedia,Argument From Ignorance,Directed,4181,,1,,
Conspiracy Encyclopedia,Armenian Genocide Denial,Directed,4182,,1,,
Conspiracy Encyclopedia,Aspartame Controversy,Directed,4183,,1,,
Conspiracy Encyclopedia,Assassination,Directed,4184,,1,,
Conspiracy Encyclopedia,Assassination Of Benazir Bhutto,Directed,4185,,1,,
Conspiracy Encyclopedia,Assassination Of Olof Palme,Directed,4186,,1,,
Conspiracy Encyclopedia,Attempts To Overturn The 2020 United States Presidential Election,Directed,4187,,1,,
Conspiracy Encyclopedia,Avril Lavigne Replacement Conspiracy Theory,Directed,4188,,1,,
Conspiracy Encyclopedia,Avro Canada Cf-105 Arrow,Directed,4189,,1,,
Conspiracy Encyclopedia,"Aztec, New Mexico Crashed Saucer Hoax",Directed,4190,,1,,
Conspiracy Encyclopedia,Bangladesh Genocide,Directed,4191,,1,,
Conspiracy Encyclopedia,Barack Obama Citizenship Conspiracy Theories,Directed,4192,,1,,
Conspiracy Encyclopedia,Barack Obama Religion Conspiracy Theories,Directed,4193,,1,,
Conspiracy Encyclopedia,Bhagwa Love Trap Conspiracy Theory,Directed,4194,,1,,
Conspiracy Encyclopedia,Bible Conspiracy Theory,Directed,4195,,1,,
Conspiracy Encyclopedia,Biden–Ukraine Conspiracy Theory,Directed,4196,,1,,
Conspiracy Encyclopedia,Bielefeld Conspiracy,Directed,4197,,1,,
Conspiracy Encyclopedia,Big Pharma Conspiracy Theories,Directed,4198,,1,,
Radicalization,2004 Madrid Train Bombings,Directed,4199,,1,,
Climate Change Denial,10 Agorot Controversy,Directed,4200,,1,,
Climate Change Denial,1321 Lepers' Plot,Directed,4201,,1,,
Climate Change Denial,1923 Great Kantō Earthquake,Directed,4202,,1,,
Climate Change Denial,1951 Pont-Saint-Esprit Mass Poisoning,Directed,4203,,1,,
Climate Change Denial,1967 British Flying Saucer Hoax,Directed,4204,,1,,
Climate Change Denial,1986 Mozambican Tupolev Tu-134 Crash,Directed,4205,,1,,
9/11 Conspiracy Theories,102 Minutes That Changed America,Directed,4206,,1,,
9/11 Conspiracy Theories,10 Agorot Controversy,Directed,4207,,1,,
9/11 Conspiracy Theories,1321 Lepers' Plot,Directed,4208,,1,,
9/11 Conspiracy Theories,1923 Great Kantō Earthquake,Directed,4209,,1,,
9/11 Conspiracy Theories,1951 Pont-Saint-Esprit Mass Poisoning,Directed,4210,,1,,
9/11 Conspiracy Theories,1967 British Flying Saucer Hoax,Directed,4211,,1,,
9/11 Conspiracy Theories,1978 United States House Of Representatives Elections,Directed,4212,,1,,
9/11 Conspiracy Theories,1986 Mozambican Tupolev Tu-134 Crash,Directed,4213,,1,,
9/11 Conspiracy Theories,1994 Texas Gubernatorial Election,Directed,4214,,1,,
9/11 Conspiracy Theories,1998 Texas Gubernatorial Election,Directed,4215,,1,,
Pan Am Flight 103 Conspiracy Theories,10 Agorot Controversy,Directed,4216,,1,,
Pan Am Flight 103 Conspiracy Theories,1321 Lepers' Plot,Directed,4217,,1,,
Pan Am Flight 103 Conspiracy Theories,1923 Great Kantō Earthquake,Directed,4218,,1,,
Pan Am Flight 103 Conspiracy Theories,1951 Pont-Saint-Esprit Mass Poisoning,Directed,4219,,1,,
Pan Am Flight 103 Conspiracy Theories,1967 British Flying Saucer Hoax,Directed,4220,,1,,
Judeopolonia,10 Agorot Controversy,Directed,4221,,1,,
Judeopolonia,1321 Lepers' Plot,Directed,4222,,1,,
Judeopolonia,1923 Great Kantō Earthquake,Directed,4223,,1,,
Judeopolonia,1951 Pont-Saint-Esprit Mass Poisoning,Directed,4224,,1,,
Judeopolonia,1967 British Flying Saucer Hoax,Directed,4225,,1,,
Judeopolonia,1986 Mozambican Tupolev Tu-134 Crash,Directed,4226,,1,,
Judeopolonia,2012 Phenomenon,Directed,4227,,1,,
Judeopolonia,2016 Turkish Coup D'État Attempt,Directed,4228,,1,,
Judeopolonia,2021 Maricopa County Presidential Ballot Audit,Directed,4229,,1,,
Judeopolonia,5G Misinformation,Directed,4230,,1,,
Judeopolonia,7 July 2005 London Bombings,Directed,4231,,1,,
Judeopolonia,9/11 Conspiracy Theories,Directed,4232,,1,,
Judeopolonia,Acre Conspiracy,Directed,4233,,1,,
Judeopolonia,Agenda 21,Directed,4234,,1,,
Judeopolonia,Airey Neave,Directed,4235,,1,,
Judeopolonia,Alaska Payment Conspiracy,Directed,4236,,1,,
Judeopolonia,Alejandro Castro (Activist),Directed,4237,,1,,
Judeopolonia,Alien Autopsy (1995 Film),Directed,4238,,1,,
Judeopolonia,Alien Abduction,Directed,4239,,1,,
Judeopolonia,Allegations Of Barack Obama Spying On Donald Trump,Directed,4240,,1,,
Judeopolonia,Allegations Of Cia Assistance To Osama Bin Laden,Directed,4241,,1,,
Judeopolonia,Alpha And Beta Male,Directed,4242,,1,,
Judeopolonia,Alternative Historical Interpretations Of Joan Of Arc,Directed,4243,,1,,
Judeopolonia,Ancient Astronauts,Directed,4244,,1,,
Judeopolonia,Andinia Plan,Directed,4245,,1,,
Melania Trump Replacement Conspiracy Theory,10 Agorot Controversy,Directed,4246,,1,,
Melania Trump Replacement Conspiracy Theory,1321 Lepers' Plot,Directed,4247,,1,,
Melania Trump Replacement Conspiracy Theory,1923 Great Kantō Earthquake,Directed,4248,,1,,
Melania Trump Replacement Conspiracy Theory,1951 Pont-Saint-Esprit Mass Poisoning,Directed,4249,,1,,
Melania Trump Replacement Conspiracy Theory,1967 British Flying Saucer Hoax,Directed,4250,,1,,
Melania Trump Replacement Conspiracy Theory,1986 Mozambican Tupolev Tu-134 Crash,Directed,4251,,1,,
Melania Trump Replacement Conspiracy Theory,2012 Phenomenon,Directed,4252,,1,,
Melania Trump Replacement Conspiracy Theory,2016 Turkish Coup D'État Attempt,Directed,4253,,1,,
Melania Trump Replacement Conspiracy Theory,2016 United States Presidential Election,Directed,4254,,1,,
New World Order (Conspiracy Theory),10 Agorot Controversy,Directed,4255,,1,,
New World Order (Conspiracy Theory),1321 Lepers' Plot,Directed,4256,,1,,
Finland Plot,10 Agorot Controversy,Directed,4257,,1,,
Finland Plot,1321 Lepers' Plot,Directed,4258,,1,,
Finland Plot,1923 Great Kantō Earthquake,Directed,4259,,1,,
Finland Plot,1951 Pont-Saint-Esprit Mass Poisoning,Directed,4260,,1,,
Finland Plot,1967 British Flying Saucer Hoax,Directed,4261,,1,,
Finland Plot,1986 Mozambican Tupolev Tu-134 Crash,Directed,4262,,1,,
Nibiru Cataclysm,10 Agorot Controversy,Directed,4263,,1,,
Nibiru Cataclysm,1321 Lepers' Plot,Directed,4264,,1,,
Bloodletting,2012 Phenomenon,Directed,4265,,1,,
Bloodletting,5G,Directed,4266,,1,,
Bloodletting,9/11 Conspiracy Theories,Directed,4267,,1,,
Bloodletting,Acupuncture,Directed,4268,,1,,
Bloodletting,Adrenal Fatigue,Directed,4269,,1,,
New World Order Conspiracy Theory,10 Agorot Controversy,Directed,4270,,1,,
New World Order Conspiracy Theory,1321 Lepers' Plot,Directed,4271,,1,,
Conspiracy Theories About The Overthrow Of Mohammad Reza Pahlavi,10 Agorot Controversy,Directed,4272,,1,,
Conspiracy Theories About The Overthrow Of Mohammad Reza Pahlavi,1321 Lepers' Plot,Directed,4273,,1,,
Cairo Fire,10 Agorot Controversy,Directed,4274,,1,,
Cairo Fire,1321 Lepers' Plot,Directed,4275,,1,,
War On Islam Controversy,10 Agorot Controversy,Directed,4276,,1,,
War On Islam Controversy,1321 Lepers' Plot,Directed,4277,,1,,
War On Islam Controversy,1923 Great Kantō Earthquake,Directed,4278,,1,,
War On Islam Controversy,1951 Pont-Saint-Esprit Mass Poisoning,Directed,4279,,1,,
War On Islam Controversy,1967 British Flying Saucer Hoax,Directed,4280,,1,,
War On Islam Controversy,1986 Mozambican Tupolev Tu-134 Crash,Directed,4281,,1,,
War On Islam Controversy,2003 Invasion Of Iraq,Directed,4282,,1,,
War On Islam Controversy,2009 Fort Hood Shooting,Directed,4283,,1,,
War On Islam Controversy,2012 Phenomenon,Directed,4284,,1,,
War On Islam Controversy,2015 San Bernardino Attack,Directed,4285,,1,,
War On Islam Controversy,2016 Turkish Coup D'État Attempt,Directed,4286,,1,,
War On Islam Controversy,2021 Maricopa County Presidential Ballot Audit,Directed,4287,,1,,
War On Islam Controversy,5G Misinformation,Directed,4288,,1,,
War On Islam Controversy,7 July 2005 London Bombings,Directed,4289,,1,,
War On Islam Controversy,9/11 Conspiracy Theories,Directed,4290,,1,,
War On Islam Controversy,Abu Bakr Al-Baghdadi,Directed,4291,,1,,
War On Islam Controversy,Acre Conspiracy,Directed,4292,,1,,
Fringe Science,10 Agorot Controversy,Directed,4293,,1,,
Fringe Science,1321 Lepers' Plot,Directed,4294,,1,,
Larries,10 Agorot Controversy,Directed,4295,,1,,
Larries,1321 Lepers' Plot,Directed,4296,,1,,
Aromatherapy,2012 Phenomenon,Directed,4297,,1,,
Aromatherapy,5G,Directed,4298,,1,,
Aromatherapy,9/11 Conspiracy Theories,Directed,4299,,1,,
Red Mercury,10 Agorot Controversy,Directed,4300,,1,,
Red Mercury,1321 Lepers' Plot,Directed,4301,,1,,
Red Mercury,1923 Great Kantō Earthquake,Directed,4302,,1,,
Red Mercury,1951 Pont-Saint-Esprit Mass Poisoning,Directed,4303,,1,,
Red Mercury,1967 British Flying Saucer Hoax,Directed,4304,,1,,
Red Mercury,1986 Mozambican Tupolev Tu-134 Crash,Directed,4305,,1,,
Red Mercury,2012 Phenomenon,Directed,4306,,1,,
Red Mercury,2016 Turkish Coup D'État Attempt,Directed,4307,,1,,
Suicide Of Vince Foster,10 Agorot Controversy,Directed,4308,,1,,
Suicide Of Vince Foster,1321 Lepers' Plot,Directed,4309,,1,,
Suicide Of Vince Foster,1923 Great Kantō Earthquake,Directed,4310,,1,,
Suicide Of Vince Foster,1951 Pont-Saint-Esprit Mass Poisoning,Directed,4311,,1,,
Suicide Of Vince Foster,1967 British Flying Saucer Hoax,Directed,4312,,1,,
Suicide Of Vince Foster,1986 Mozambican Tupolev Tu-134 Crash,Directed,4313,,1,,
Suicide Of Vince Foster,2012 Phenomenon,Directed,4314,,1,,
Suicide Of Vince Foster,2016 Turkish Coup D'État Attempt,Directed,4315,,1,,
Suicide Of Vince Foster,2021 Maricopa County Presidential Ballot Audit,Directed,4316,,1,,
Suicide Of Vince Foster,5G Misinformation,Directed,4317,,1,,
Suicide Of Vince Foster,7 July 2005 London Bombings,Directed,4318,,1,,
Suicide Of Vince Foster,9/11 Conspiracy Theories,Directed,4319,,1,,
Assassination Of Benazir Bhutto,10 Agorot Controversy,Directed,4320,,1,,
Assassination Of Benazir Bhutto,1321 Lepers' Plot,Directed,4321,,1,,
Assassination Of Benazir Bhutto,1923 Great Kantō Earthquake,Directed,4322,,1,,
Assassination Of Benazir Bhutto,1951 Pont-Saint-Esprit Mass Poisoning,Directed,4323,,1,,
Assassination Of Benazir Bhutto,1967 British Flying Saucer Hoax,Directed,4324,,1,,
Assassination Of Benazir Bhutto,1986 Mozambican Tupolev Tu-134 Crash,Directed,4325,,1,,
Freeman On The Land Movement,10 Agorot Controversy,Directed,4326,,1,,
Freeman On The Land Movement,1321 Lepers' Plot,Directed,4327,,1,,
Circular Reporting,5G Misinformation,Directed,4328,,1,,
Humorism,2012 Phenomenon,Directed,4329,,1,,
Humorism,5G,Directed,4330,,1,,
Humorism,9/11 Conspiracy Theories,Directed,4331,,1,,
Humorism,Acupuncture,Directed,4332,,1,,
Humorism,Adrenal Fatigue,Directed,4333,,1,,
Acre Conspiracy,10 Agorot Controversy,Directed,4334,,1,,
Acre Conspiracy,1321 Lepers' Plot,Directed,4335,,1,,
Acre Conspiracy,1923 Great Kantō Earthquake,Directed,4336,,1,,
Acre Conspiracy,1951 Pont-Saint-Esprit Mass Poisoning,Directed,4337,,1,,
Acre Conspiracy,1967 British Flying Saucer Hoax,Directed,4338,,1,,
Acre Conspiracy,1986 Mozambican Tupolev Tu-134 Crash,Directed,4339,,1,,
Acre Conspiracy,2012 Phenomenon,Directed,4340,,1,,
Acre Conspiracy,2016 Turkish Coup D'État Attempt,Directed,4341,,1,,
Acre Conspiracy,2021 Maricopa County Presidential Ballot Audit,Directed,4342,,1,,
Acre Conspiracy,5G Misinformation,Directed,4343,,1,,
Acre Conspiracy,7 July 2005 London Bombings,Directed,4344,,1,,
Acre Conspiracy,9/11 Conspiracy Theories,Directed,4345,,1,,
Władysław Sikorski'S Death Controversy,10 Agorot Controversy,Directed,4346,,1,,
Władysław Sikorski'S Death Controversy,1321 Lepers' Plot,Directed,4347,,1,,
Władysław Sikorski'S Death Controversy,1923 Great Kantō Earthquake,Directed,4348,,1,,
Sovereign Citizen Movement,10 Agorot Controversy,Directed,4349,,1,,
Sovereign Citizen Movement,1321 Lepers' Plot,Directed,4350,,1,,
War Against Islam,10 Agorot Controversy,Directed,4351,,1,,
War Against Islam,1321 Lepers' Plot,Directed,4352,,1,,
War Against Islam,1923 Great Kantō Earthquake,Directed,4353,,1,,
War Against Islam,1951 Pont-Saint-Esprit Mass Poisoning,Directed,4354,,1,,
War Against Islam,1967 British Flying Saucer Hoax,Directed,4355,,1,,
War Against Islam,1986 Mozambican Tupolev Tu-134 Crash,Directed,4356,,1,,
War Against Islam,2003 Invasion Of Iraq,Directed,4357,,1,,
War Against Islam,2009 Fort Hood Shooting,Directed,4358,,1,,
War Against Islam,2012 Phenomenon,Directed,4359,,1,,
War Against Islam,2015 San Bernardino Attack,Directed,4360,,1,,
War Against Islam,2016 Turkish Coup D'État Attempt,Directed,4361,,1,,
War Against Islam,2021 Maricopa County Presidential Ballot Audit,Directed,4362,,1,,
War Against Islam,5G Misinformation,Directed,4363,,1,,
War Against Islam,7 July 2005 London Bombings,Directed,4364,,1,,
War Against Islam,9/11 Conspiracy Theories,Directed,4365,,1,,
War Against Islam,Abu Bakr Al-Baghdadi,Directed,4366,,1,,
War Against Islam,Acre Conspiracy,Directed,4367,,1,,
Other Losses,10 Agorot Controversy,Directed,4368,,1,,
Other Losses,1321 Lepers' Plot,Directed,4369,,1,,
Other Losses,1923 Great Kantō Earthquake,Directed,4370,,1,,
Other Losses,1951 Pont-Saint-Esprit Mass Poisoning,Directed,4371,,1,,
Other Losses,1967 British Flying Saucer Hoax,Directed,4372,,1,,
Other Losses,1986 Mozambican Tupolev Tu-134 Crash,Directed,4373,,1,,
Other Losses,2012 Phenomenon,Directed,4374,,1,,
Other Losses,2016 Turkish Coup D'État Attempt,Directed,4375,,1,,
Other Losses,2021 Maricopa County Presidential Ballot Audit,Directed,4376,,1,,
Other Losses,5G Misinformation,Directed,4377,,1,,
Other Losses,7 July 2005 London Bombings,Directed,4378,,1,,
Other Losses,9/11 Conspiracy Theories,Directed,4379,,1,,
Other Losses,Acre Conspiracy,Directed,4380,,1,,
Other Losses,Agenda 21,Directed,4381,,1,,
Other Losses,Airey Neave,Directed,4382,,1,,
Other Losses,Alaska Payment Conspiracy,Directed,4383,,1,,
Other Losses,Alejandro Castro (Activist),Directed,4384,,1,,
Other Losses,Alien Autopsy (1995 Film),Directed,4385,,1,,
Other Losses,Alien Abduction,Directed,4386,,1,,
Other Losses,Allegations Of Barack Obama Spying On Donald Trump,Directed,4387,,1,,
Other Losses,Allegations Of Cia Assistance To Osama Bin Laden,Directed,4388,,1,,
Other Losses,Alpha And Beta Male,Directed,4389,,1,,
Other Losses,Alternative Historical Interpretations Of Joan Of Arc,Directed,4390,,1,,
Other Losses,Ancient Astronauts,Directed,4391,,1,,
Other Losses,Andinia Plan,Directed,4392,,1,,
Other Losses,Anti-Christian Sentiment,Directed,4393,,1,,
Other Losses,Anti-Lgbtq Rhetoric,Directed,4394,,1,,
Other Losses,Anti-Gender Movement,Directed,4395,,1,,
Other Losses,Anti-Vaccinationism In Chiropractic,Directed,4396,,1,,
Other Losses,Anti-Vaccine Activism,Directed,4397,,1,,
Other Losses,Antiscience,Directed,4398,,1,,
Other Losses,Antisemitic Trope,Directed,4399,,1,,
Other Losses,Area 51,Directed,4400,,1,,
Other Losses,Argument From Ignorance,Directed,4401,,1,,
Other Losses,Armenian Genocide Denial,Directed,4402,,1,,
Other Losses,Aspartame Controversy,Directed,4403,,1,,
Other Losses,Assassination,Directed,4404,,1,,
Other Losses,Assassination Of Benazir Bhutto,Directed,4405,,1,,
Other Losses,Assassination Of Olof Palme,Directed,4406,,1,,
Other Losses,Attempts To Overturn The 2020 United States Presidential Election,Directed,4407,,1,,
Other Losses,Avril Lavigne Replacement Conspiracy Theory,Directed,4408,,1,,
Other Losses,Avro Canada Cf-105 Arrow,Directed,4409,,1,,
Other Losses,"Aztec, New Mexico Crashed Saucer Hoax",Directed,4410,,1,,
Other Losses,Bangladesh Genocide,Directed,4411,,1,,
Other Losses,Barack Obama Citizenship Conspiracy Theories,Directed,4412,,1,,
Other Losses,Barack Obama Religion Conspiracy Theories,Directed,4413,,1,,
Die Glocke (Conspiracy Theory),10 Agorot Controversy,Directed,4414,,1,,
Die Glocke (Conspiracy Theory),1321 Lepers' Plot,Directed,4415,,1,,
Die Glocke (Conspiracy Theory),1923 Great Kantō Earthquake,Directed,4416,,1,,
Die Glocke (Conspiracy Theory),1951 Pont-Saint-Esprit Mass Poisoning,Directed,4417,,1,,
Die Glocke (Conspiracy Theory),1967 British Flying Saucer Hoax,Directed,4418,,1,,
Die Glocke (Conspiracy Theory),1986 Mozambican Tupolev Tu-134 Crash,Directed,4419,,1,,
Die Glocke (Conspiracy Theory),2012 Phenomenon,Directed,4420,,1,,
Die Glocke (Conspiracy Theory),2016 Turkish Coup D'État Attempt,Directed,4421,,1,,
Die Glocke (Conspiracy Theory),2021 Maricopa County Presidential Ballot Audit,Directed,4422,,1,,
Die Glocke (Conspiracy Theory),5G Misinformation,Directed,4423,,1,,
Die Glocke (Conspiracy Theory),7 July 2005 London Bombings,Directed,4424,,1,,
Die Glocke (Conspiracy Theory),9/11 Conspiracy Theories,Directed,4425,,1,,
Die Glocke (Conspiracy Theory),Acre Conspiracy,Directed,4426,,1,,
Reptilian Conspiracy Theory,10 Agorot Controversy,Directed,4427,,1,,
Reptilian Conspiracy Theory,1321 Lepers' Plot,Directed,4428,,1,,
Malaysia Airlines Flight 370 Disappearance Theories,10 Agorot Controversy,Directed,4429,,1,,
Malaysia Airlines Flight 370 Disappearance Theories,1321 Lepers' Plot,Directed,4430,,1,,
Malaysia Airlines Flight 370 Disappearance Theories,1923 Great Kantō Earthquake,Directed,4431,,1,,
Malaysia Airlines Flight 370 Disappearance Theories,1951 Pont-Saint-Esprit Mass Poisoning,Directed,4432,,1,,
Malaysia Airlines Flight 370 Disappearance Theories,1967 British Flying Saucer Hoax,Directed,4433,,1,,
Malaysia Airlines Flight 370 Disappearance Theories,1986 Mozambican Tupolev Tu-134 Crash,Directed,4434,,1,,
Malaysia Airlines Flight 370 Disappearance Theories,2012 Phenomenon,Directed,4435,,1,,
Conspiracy Theory,10 Agorot Controversy,Directed,4436,,1,,0
Conspiracy Theory,11 September Attacks,Directed,4437,,1,,0
Conspiracy Theory,1321 Lepers' Plot,Directed,4438,,1,,0
Conspiracy Theory,1923 Great Kantō Earthquake,Directed,4439,,1,,0
Conspiracy Theory,1951 Pont-Saint-Esprit Mass Poisoning,Directed,4440,,1,,0
Conspiracy Theory,1967 British Flying Saucer Hoax,Directed,4441,,1,,0
Conspiracy Theory,1986 Mozambican Tupolev Tu-134 Crash,Directed,4442,,1,,0
Conspiracy Theory,2012 Phenomenon,Directed,4443,,1,,0
Conspiracy Theory,2016 Turkish Coup D'État Attempt,Directed,4444,,1,,0
Conspiracy Theory,2016 United States Presidential Election,Directed,4445,,1,,0
Conspiracy Theory,2020 United States Presidential Election,Directed,4446,,1,,0
Conspiracy Theory,2021 Maricopa County Presidential Ballot Audit,Directed,4447,,1,,0
Conspiracy Theory,5G,Directed,4448,,1,,0
Conspiracy Theory,5G Misinformation,Directed,4449,,1,,0
Conspiracy Theory,7 July 2005 London Bombings,Directed,4450,,1,,0
Conspiracy Theory,9/11 Truth Movement,Directed,4451,,1,,0
Conspiracy Theory,9/11 Conspiracy Theories,Directed,4452,,1,,0
Conspiracy Theory,Aids Denialism,Directed,4453,,1,,0
Conspiracy Theory,Academic Research,Directed,4454,,1,,0
Conspiracy Theory,Acre Conspiracy,Directed,4455,,1,,0
Conspiracy Theory,Active Measures Working Group,Directed,4456,,1,,0
Conspiracy Theory,Acupuncture,Directed,4457,,1,,0
Conspiracy Theory,Adrenal Fatigue,Directed,4458,,1,,0
Conspiracy Theory,Africa Check,Directed,4459,,1,,0
Conspiracy Theory,Agenda 21,Directed,4460,,1,,0
Conspiracy Theory,Airey Neave,Directed,4461,,1,,0
Conspiracy Theory,Al-Qaeda,Directed,4462,,1,,0
Conspiracy Theory,Alaska Payment Conspiracy,Directed,4463,,1,,0
Conspiracy Theory,Alejandro Castro (Activist),Directed,4464,,1,,0
Conspiracy Theory,Algorithmic Radicalization,Directed,4465,,1,,0
Conspiracy Theory,Alien Autopsy (1995 Film),Directed,4466,,1,,0
Conspiracy Theory,Alien Abduction,Directed,4467,,1,,0
Conspiracy Theory,Allegations Of Barack Obama Spying On Donald Trump,Directed,4468,,1,,0
Conspiracy Theory,Allegations Of Cia Assistance To Osama Bin Laden,Directed,4469,,1,,0
Conspiracy Theory,Alpha And Beta Male,Directed,4470,,1,,0
Conspiracy Theory,Alternative Facts,Directed,4471,,1,,0
Conspiracy Theory,Alternative Historical Interpretations Of Joan Of Arc,Directed,4472,,1,,0
Conspiracy Theory,Alternative Medicine,Directed,4473,,1,,0
Conspiracy Theory,American Revolution,Directed,4474,,1,,0
Conspiracy Theory,"An Encyclopedia Of Claims, Frauds, And Hoaxes Of The Occult And Supernatural",Directed,4475,,1,,0
Conspiracy Theory,Ancient Astronauts,Directed,4476,,1,,0
Conspiracy Theory,Andinia Plan,Directed,4477,,1,,0
Conspiracy Theory,Andrew Wakefield,Directed,4478,,1,,0
Conspiracy Theory,Anthroposophic Medicine,Directed,4479,,1,,0
Conspiracy Theory,Anti-Christian Sentiment,Directed,4480,,1,,0
Conspiracy Theory,Anti-Lgbtq Rhetoric,Directed,4481,,1,,0
Conspiracy Theory,Anti-Gender Movement,Directed,4482,,1,,0
Conspiracy Theory,Anti-Gravity,Directed,4483,,1,,0
Conspiracy Theory,Anti-Vaccination,Directed,4484,,1,,0
Conspiracy Theory,Anti-Vaccinationism In Chiropractic,Directed,4485,,1,,0
Conspiracy Theory,Anti-Vaccine Activism,Directed,4486,,1,,0
Conspiracy Theory,Antiscience,Directed,4487,,1,,0
Conspiracy Theory,Antisemitic Trope,Directed,4488,,1,,0
Conspiracy Theory,Applied Kinesiology,Directed,4489,,1,,0
Conspiracy Theory,Aquatic Ape Hypothesis,Directed,4490,,1,,0
Conspiracy Theory,Area 51,Directed,4491,,1,,0
Conspiracy Theory,Argument From Ignorance,Directed,4492,,1,,0
Conspiracy Theory,Armenian Genocide Denial,Directed,4493,,1,,0
Conspiracy Theory,Aromatherapy,Directed,4494,,1,,0
Conspiracy Theory,Aryan Race,Directed,4495,,1,,0
Conspiracy Theory,Aspartame Controversy,Directed,4496,,1,,0
Conspiracy Theory,Assassination,Directed,4497,,1,,0
Conspiracy Theory,Assassination Of Benazir Bhutto,Directed,4498,,1,,0
Conspiracy Theory,Assassination Of John F. Kennedy,Directed,4499,,1,,0
Conspiracy Theory,Assassination Of Olof Palme,Directed,4500,,1,,0
Conspiracy Theory,Astrology,Directed,4501,,1,,0
Conspiracy Theory,Attempts To Overturn The 2020 United States Presidential Election,Directed,4502,,1,,0
Conspiracy Theory,Auditing (Scientology),Directed,4503,,1,,0
Conspiracy Theory,Avril Lavigne Replacement Conspiracy Theory,Directed,4504,,1,,0
Conspiracy Theory,Avro Canada Cf-105 Arrow,Directed,4505,,1,,0
Conspiracy Theory,Ayman Al-Zawahiri,Directed,4506,,1,,0
Conspiracy Theory,Ayurveda,Directed,4507,,1,,0
Conspiracy Theory,"Aztec, New Mexico Crashed Saucer Hoax",Directed,4508,,1,,0
Conspiracy Theory,Bangladesh Genocide,Directed,4509,,1,,0
Conspiracy Theory,Barack Obama,Directed,4510,,1,,0
Conspiracy Theory,Barack Obama Citizenship Conspiracy Theories,Directed,4511,,1,,0
Conspiracy Theory,Barack Obama Religion Conspiracy Theories,Directed,4512,,1,,0
Conspiracy Theory,Bates Method,Directed,4513,,1,,0
Conspiracy Theory,Bhagwa Love Trap Conspiracy Theory,Directed,4514,,1,,0
Conspiracy Theory,Bible Conspiracy Theory,Directed,4515,,1,,0
Conspiracy Theory,Biden–Ukraine Conspiracy Theory,Directed,4516,,1,,0
Conspiracy Theory,Bielefeld Conspiracy,Directed,4517,,1,,0
Conspiracy Theory,Big Pharma Conspiracy Theories,Directed,4518,,1,,0
Conspiracy Theory,Big Pharma Conspiracy Theory,Directed,4519,,1,,0
Conspiracy Theory,Bilderberg Meeting,Directed,4520,,1,,0
